sensor_00,sensor_02,sensor_03,sensor_08,sensor_09,sensor_12,sensor_37,machine_status
,37.80381775,34.11458,,,0.052083328,23.37312,RECOVERING
,37.80381775,34.11458206,,,0.052083328,17.11211,RECOVERING
,37.80381775,34.11458206,,,0.052083328,35.58078,RECOVERING
,37.80381775,34.11458206,,,0.052083328,35.25779,RECOVERING
,37.80382,34.11458206,,,0.052083328,26.72973,RECOVERING
,37.76041,34.11458206,,,0.052083328,29.61691,RECOVERING
,37.76041412,34.11458206,,,0.05208333,28.05212,RECOVERING
,37.76041412,34.11458206,,,0.052083328,14.09504,RECOVERING
,37.76041412,34.11458206,,,0.052083328,44.54338,RECOVERING
,37.76041412,34.11458206,,,0.052083328,25.99128,RECOVERING
,37.76041412,34.11458206,,,0.052083328,37.11421,RECOVERING
,37.76041412,34.11458206,,,0.052083328,25.32707,RECOVERING
,37.76041,34.11458206,,,0.05208333,44.4307,RECOVERING
,37.71701,34.11458206,,,0.05208334,39.1338,RECOVERING
,37.71701431,34.11458206,,,0.05208334,24.82124,RECOVERING
,37.71701431,34.11458,,,0.052083336,18.9545,RECOVERING
,37.71701431,34.11458206,,,0.052083336,21.27739,RECOVERING
,37.71701431,34.11458206,,,0.052083336,24.69417,RECOVERING
,37.71701431,34.11458206,,,0.05208334,27.12097,RECOVERING
,37.71701431,34.11458206,,,0.05208346,22.98895,RECOVERING
,37.71701,34.11458206,,,0.05208334,33.15065,RECOVERING
,37.63021,34.11458206,,,0.052083336,35.00203,RECOVERING
,37.63020706,34.11458206,,,0.052083336,16.57102,RECOVERING
,37.63020706,34.11458206,,,0.052083336,23.72085,RECOVERING
,37.63020706,34.11458206,,,0.052083336,32.03065,RECOVERING
,37.63020706,34.11458,,,0.052083336,27.73603,RECOVERING
,37.63020706,34.07118,,,0.052083336,35.60844,RECOVERING
,37.63020706,34.07117844,,,0.052083336,38.85453,RECOVERING
,37.63021,34.07117844,,,0.05208334,33.32616,RECOVERING
,37.63021,34.07117844,,,0.05208334,33.32616,RECOVERING
,37.5868,34.07117844,,,0.05208333,25.94909,RECOVERING
,37.58680344,34.07117844,,,0.052083328,27.22538,RECOVERING
,37.58680344,34.07117844,,,0.052083328,18.07289,RECOVERING
,37.58680344,34.07117844,,,0.052083328,21.43847,RECOVERING
,37.58680344,34.07117844,,,0.052083328,19.78005,RECOVERING
,37.58680344,34.07117844,,,0.052083328,33.03977,RECOVERING
,37.58680344,34.07117844,,,0.052083328,27.27006,RECOVERING
,37.5868,34.07117844,,,0.052083328,15.90128,RECOVERING
,37.5434,34.07117844,,,0.052083328,28.09684,RECOVERING
,37.54339981,34.07117844,,,0.052083328,28.7197,RECOVERING
,37.54339981,34.07117844,,,0.052083328,20.64523,RECOVERING
,37.54339981,34.07117844,,,0.05208333,38.33249,RECOVERING
,37.54339981,34.07117844,,,0.04569816,25.29136,RECOVERING
,37.54339981,34.07118,,,0.05208332,25.87527,RECOVERING
,37.54339981,34.07117844,,,0.05208333,17.30304,RECOVERING
,37.54339981,34.07117844,,,0.052083328,23.04663,RECOVERING
,37.5434,34.07117844,,,0.05208333,26.67198,RECOVERING
,37.5,34.07117844,,,0.05206582,28.21487,RECOVERING
,37.5,34.07118,,,0.05208333,24.68021,RECOVERING
,37.5,34.02777,,,0.05208333,18.46249,RECOVERING
,37.5,34.02777481,,,0.05207789,30.12368,RECOVERING
,37.5,34.02777481,,,0.05170045,15.94886,RECOVERING
,37.5,34.02777481,,,0.04968429,27.88204,RECOVERING
,37.5,34.02777481,,,0.03248053,16.12862,RECOVERING
,37.5,34.02777481,,,0.03390338,16.12862,RECOVERING
,37.5,34.02777481,,,0.03872686,28.07308,RECOVERING
,37.5,34.02777481,,,0.03144892,19.80414,RECOVERING
,37.41319,34.02777481,,,0.0482535,14.89065,RECOVERING
,37.41319275,34.02777481,,,0.04283427,23.02349,RECOVERING
,37.41319275,34.02777481,,,0.04458966,28.1767,RECOVERING
,37.41319275,34.02777481,,,0.02669229,24.68727,RECOVERING
,37.41319275,34.02777481,,,0.02604929,33.5617,RECOVERING
,37.41319275,34.02777481,,,0.02934066,32.92384,RECOVERING
,37.41319275,34.02777481,,,0.04287195,13.7049,RECOVERING
,37.41319275,34.02777,,,0.02669687,19.45571,RECOVERING
,37.41319275,34.02777481,,,0.02626215,20.56706,RECOVERING
,37.41319,34.02777481,,,0.02977292,17.87857,RECOVERING
,37.36979,34.02777,,,0.02604167,35.80704,RECOVERING
,37.36978912,33.94097,,,0.02604167,11.05874,RECOVERING
,37.36978912,33.94097137,,,0.03431737,17.31693,RECOVERING
,37.36978912,33.94097137,,,0.02641964,17.31693,RECOVERING
,37.36978912,33.94097137,,,0.02604167,19.97909,RECOVERING
,37.36978912,33.94097137,,,0.02626215,9.643081,RECOVERING
,37.36978912,33.94097137,,,0.02604167,29.7088,RECOVERING
,37.36978912,33.94097137,,,0.026041668,28.23806,RECOVERING
,37.36978912,33.94097137,,,0.026041668,23.69715,RECOVERING
,37.36978912,33.94097137,,,0.026041668,28.44825,RECOVERING
,37.36978912,33.94097137,,,0.02604167,13.01883,RECOVERING
,37.36979,33.94097137,,,0.02605661,13.01883,RECOVERING
,37.32639,33.94097137,,,0.02604403,22.92298,RECOVERING
,37.32638931,33.94097137,,,0.02604167,4.621704,RECOVERING
,37.32638931,33.94097137,,,0.026041668,15.19108,RECOVERING
,37.32638931,33.94097137,,,0.026041668,13.90535,RECOVERING
,37.32638931,33.94097,,,0.026041668,31.95743,RECOVERING
,37.32638931,33.94097137,,,0.026041668,15.90791,RECOVERING
,37.32638931,33.94097137,,,0.026041668,31.52732,RECOVERING
,37.32638931,33.94097137,,,0.026041668,35.14347,RECOVERING
,37.32638931,33.94097137,,,0.026041668,19.68588,RECOVERING
,37.32638931,33.94097137,,,0.026041668,33.16582,RECOVERING
,37.32638931,33.94097137,,,0.026041668,33.16582,RECOVERING
,37.32638931,33.94097137,,,0.026041668,33.48274,RECOVERING
,37.32639,33.94097137,,,0.026041668,37.08083,RECOVERING
,37.28299,33.94097137,,,0.026041668,14.23821,RECOVERING
,37.28298569,33.94097137,,,0.026041668,29.27543,RECOVERING
,37.28298569,33.94097137,,,0.026041668,21.46563,RECOVERING
,37.28298569,33.94097137,,,0.026041668,38.92856,RECOVERING
,37.28298569,33.94097137,,,0.026041668,16.15284,RECOVERING
,37.28298569,33.94097137,,,0.026041668,21.99632,RECOVERING
,37.28298569,33.94097137,,,0.026041668,21.45733,RECOVERING
,37.28298569,33.94097137,,,0.026041668,26.36159,RECOVERING
,37.28298569,33.94097137,,,0.026041668,45.3497,RECOVERING
,37.28298569,33.94097137,,,0.026041668,19.00224,RECOVERING
,37.28298569,33.94097137,,,0.026041668,23.54355,RECOVERING
,37.28298569,33.94097,,,0.02604167,34.01544,RECOVERING
,37.28298569,33.89757,,,0.026041668,20.37117,RECOVERING
,37.28298569,33.89756775,,,0.026041668,31.34476,RECOVERING
,37.28299,33.89756775,,,0.026041668,27.43476,RECOVERING
,37.19618,33.89756775,,,0.026041668,42.88797,RECOVERING
,37.19617844,33.89756775,,,0.026041668,29.79159,RECOVERING
,37.19617844,33.89756775,,,0.026041668,35.26676,RECOVERING
,37.19617844,33.89756775,,,0.02604167,8.522988,RECOVERING
,37.19617844,33.89756775,,,0.02604166,27.94582,RECOVERING
,37.19617844,33.89756775,,,0.026041664,40.403,RECOVERING
,37.19617844,33.89756775,,,0.026041664,29.08844,RECOVERING
,37.19617844,33.89756775,,,0.026041664,8.181177,RECOVERING
,37.19617844,33.89756775,,,0.026041664,37.65602,RECOVERING
,37.19617844,33.89756775,,,0.026041664,20.48919,RECOVERING
,37.19617844,33.89756775,,,0.026041664,32.55195,RECOVERING
,37.19617844,33.89756775,,,0.026041664,23.98445,RECOVERING
,37.19617844,33.89757,,,0.026041664,34.08067,RECOVERING
,37.19617844,33.89756775,,,0.026041664,26.1051,RECOVERING
,37.19617844,33.89756775,,,0.02604166,24.74494,RECOVERING
,37.19618,33.89756775,,,0.02297685,23.06137,RECOVERING
,37.15277,33.89756775,,,0.03613945,17.15051,RECOVERING
,37.15277481,33.89756775,,,0.03697461,15.19841,RECOVERING
,37.15277481,33.89756775,,,0.0353174,27.61021,RECOVERING
,37.15277481,33.89756775,,,0.03385091,36.49547,RECOVERING
,37.15277481,33.89756775,,,0.04254529,27.05851,RECOVERING
,37.15277481,33.89756775,,,0.0162927,25.4369,RECOVERING
,37.15277481,33.89756775,,,0.0303681,11.89022,RECOVERING
,37.15277481,33.89756775,,,0.03994129,33.34058,RECOVERING
,37.15277481,33.89756775,,,0.03479592,26.35898,RECOVERING
,37.15277481,33.89756775,,,0.03336717,22.3694,RECOVERING
,37.15277481,33.89756775,,,0.04350491,33.34339,RECOVERING
,37.15277481,33.89757,,,0.02812376,31.42712,RECOVERING
,37.15277481,33.89756775,,,0.04430898,17.02745,RECOVERING
,37.15277481,33.89756775,,,0.05191427,32.76831,RECOVERING
,37.15277481,33.89756775,,,0.05198948,35.74145,RECOVERING
,37.15277,33.89756775,,,0.03940678,27.40837,RECOVERING
,37.10938,33.89756775,,,0.05159989,26.04621,RECOVERING
,37.109375,33.89756775,,,0.0475259,56.89609,RECOVERING
,37.109375,33.89756775,,,0.05161508,32.72775,RECOVERING
,37.109375,33.89756775,,,0.05208714,46.35488,RECOVERING
,37.109375,33.89756775,,,0.04471563,40.88072,RECOVERING
,37.109375,33.89756775,,,0.05205236,43.73928,RECOVERING
,37.109375,33.89756775,,,0.03597814,32.06537,RECOVERING
,37.109375,33.89756775,,,0.0520249,46.19805,RECOVERING
,37.109375,33.89757,,,0.04651324,32.83529,RECOVERING
,37.109375,33.85416412,,,0.05040975,34.40439,RECOVERING
,37.109375,33.85416412,,,0.05040975,34.40439,RECOVERING
,37.109375,33.85416412,,,0.04400127,36.32533,RECOVERING
,37.109375,33.85416412,,,0.05003826,28.29292,RECOVERING
,37.109375,33.85416412,,,0.05208333,40.95127,RECOVERING
,37.109375,33.85416412,,,0.02705859,22.94704,RECOVERING
,37.109375,33.85416412,,,0.04536401,32.20972,RECOVERING
,37.109375,33.85416412,,,0.04273679,20.08849,RECOVERING
,37.109375,33.85416412,,,0.03287172,35.0122,RECOVERING
,37.109375,33.85416412,,,0.0260421,22.38588,RECOVERING
,37.10938,33.85416412,,,0.03933303,40.7132,RECOVERING
,37.06597,33.85416412,,,0.02929555,31.50353,RECOVERING
,37.06597137,33.85416412,,,0.02838559,45.68703,RECOVERING
,37.06597137,33.85416412,,,0.02655902,34.16294,RECOVERING
,37.06597137,33.85416412,,,0.03242491,50.65239,RECOVERING
,37.06597137,33.85416,,,0.0260436,44.6483,RECOVERING
,37.06597137,33.85416412,,,0.02635034,23.95915,RECOVERING
,37.06597137,33.85416412,,,0.02604167,39.78837,RECOVERING
,37.06597137,33.85416412,,,0.02732082,41.08312,RECOVERING
,37.06597137,33.85416412,,,0.03339365,45.50176,RECOVERING
,37.06597137,33.85416412,,,0.0260431,29.16803,RECOVERING
,37.06597137,33.85416412,,,0.02604556,44.04316,RECOVERING
,37.06597137,33.85416412,,,0.02604167,58.7737,RECOVERING
,37.06597137,33.85416412,,,0.02604599,59.7647,RECOVERING
,37.06597137,33.85416412,,,0.02604167,51.5613,RECOVERING
,37.06597137,33.85416412,,,0.02604167,42.10215,RECOVERING
,37.06597,33.85416,,,0.02604167,30.24066,RECOVERING
,37.06597,33.81076,,,0.02604167,40.01999,RECOVERING
,36.97916,33.81076431,,,0.02604166,34.21402,RECOVERING
,36.97916412,33.81076431,,,0.03635994,61.11475,RECOVERING
,36.97916412,33.81076431,,,0.02604167,74.99328,RECOVERING
,36.97916412,33.81076431,,,0.02604167,53.48935,RECOVERING
,36.97916412,33.81076431,,,0.02604167,49.81441,RECOVERING
,36.97916412,33.81076431,,,0.02604167,64.80183,RECOVERING
,36.97916412,33.81076431,,,0.02604167,38.95657,RECOVERING
,36.97916412,33.81076431,,,0.02604167,40.54073,RECOVERING
,36.97916412,33.81076431,,,0.02607099,21.24785,RECOVERING
,36.97916412,33.81076431,,,0.02604167,20.59279,RECOVERING
,36.97916412,33.81076431,,,0.02604167,8.031951,RECOVERING
,36.97916412,33.81076431,,,0.02604167,17.44651,RECOVERING
,36.97916412,33.81076431,,,0.0260395,41.80404,RECOVERING
,36.97916412,33.81076431,,,0.02604173,37.53491,RECOVERING
,36.97916412,33.81076,,,0.02103891,22.25834,RECOVERING
,36.97916,33.81076431,,,0.02592948,14.61557,RECOVERING
,36.97916412,33.81076431,,,0.02604166,38.45134,RECOVERING
,36.97916412,33.81076431,,,0.02604166,21.53439,RECOVERING
,36.97916412,33.81076431,,,0.02604166,28.48927,RECOVERING
,36.97916412,33.81076431,,,0.01344434,42.9929,RECOVERING
,36.97916,33.81076431,,,0.01302085,27.32003,RECOVERING
,36.93576,33.81076431,,,0.02394185,14.75639,RECOVERING
,36.93576431,33.81076431,,,0.02717695,37.76824,RECOVERING
,36.93576431,33.81076431,,,0.02604162,41.71804,RECOVERING
,36.93576431,33.81076431,,,0.03238777,25.79573,RECOVERING
,36.93576431,33.81076431,,,0.02604167,50.15908,RECOVERING
,36.93576431,33.81076431,,,0.02604167,37.97874,RECOVERING
,36.93576431,33.81076431,,,0.02604167,34.5868,RECOVERING
,36.93576431,33.81076431,,,0.02604167,33.40212,RECOVERING
,36.93576431,33.81076,,,0.02604167,41.26484,RECOVERING
,36.93576431,33.81076431,,,0.02604206,33.04247,RECOVERING
,36.93576431,33.81076431,,,0.02604166,25.67778,RECOVERING
,36.93576431,33.81076431,,,0.02604166,53.33237,RECOVERING
,36.93576431,33.81076431,,,0.02604166,53.33237,RECOVERING
,36.93576431,33.81076,,,0.02604166,57.21294,RECOVERING
,36.93576431,33.72396,,,0.02604166,33.38697,RECOVERING
,36.93576431,33.72395706,,,0.02604096,42.5335,RECOVERING
,36.93576431,33.72395706,,,0.02604166,49.00285,RECOVERING
,36.93576431,33.72396,,,0.02604155,18.08123,RECOVERING
,36.93576431,33.81076,,,0.02600642,58.77454,RECOVERING
,36.93576431,33.81076,,,0.01649452,63.94842,RECOVERING
,36.93576431,33.72396,,,0.02604166,46.37216,RECOVERING
,36.93576431,33.81076,,,0.0205434,47.95642,RECOVERING
,36.93576431,33.81076,,,0.0221939,31.0212,RECOVERING
,36.93576431,33.72396,,,0.01302084,36.38567,RECOVERING
,36.93576431,33.72396,,,0.01303072,71.63309,RECOVERING
,36.93576431,33.81076,,,0.01908613,75.38461,RECOVERING
,36.93576,33.81076431,,,0.0152154,69.11002,RECOVERING
,36.93576431,33.81076431,,,0.01309109,30.64543,RECOVERING
,36.93576431,33.81076431,,,0.02581361,70.57124,RECOVERING
,36.93576,33.81076431,,,0.02583943,67.60996,RECOVERING
,36.89236,33.81076431,,,0.02604166,67.60996,RECOVERING
,36.89236069,33.81076431,,,0.02428667,42.75535,RECOVERING
,36.89236069,33.81076431,,,0.02582011,60.70999,RECOVERING
,36.89236069,33.81076431,,,0.02604166,70.03838,RECOVERING
,36.89236069,33.81076431,,,0.02190385,64.20658,RECOVERING
,36.89236069,33.81076431,,,0.01309257,36.47598,RECOVERING
,36.89236069,33.81076431,,,0.02603707,73.79302,RECOVERING
,36.89236069,33.81076431,,,0.01406509,58.92073,RECOVERING
,36.89236069,33.81076431,,,0.01302083,39.09118,RECOVERING
,36.89236069,33.81076431,,,0.02246072,33.50581,RECOVERING
,36.89236069,33.81076,,,0.01339133,45.59868,RECOVERING
,36.89236069,33.81076431,,,0.01302161,18.34854,RECOVERING
,36.89236069,33.81076431,,,0.01421894,46.57262,RECOVERING
,36.89236069,33.81076431,,,0.01302084,45.49429,RECOVERING
,36.89236069,33.81076431,,,0,28.86489,RECOVERING
,36.89236,33.81076,,,0.002107016,45.24393,RECOVERING
,36.89236069,33.72396,,,0.002886794,40.17126,RECOVERING
,36.89236069,33.81076,,,0.01301838,54.30162,RECOVERING
,36.89236069,33.81076431,,,0.01302083,77.31967,RECOVERING
,36.89236069,33.81076431,,,0.005694241,19.8298,RECOVERING
,36.89236069,33.81076431,,,0.01302083,32.32694,RECOVERING
,36.89236069,33.81076431,,,0.01216878,34.59594,RECOVERING
,36.89236069,33.81076431,,,0.01303876,70.17944,RECOVERING
,36.89236069,33.81076431,,,0.01061385,39.39691,RECOVERING
,36.89236069,33.81076431,,,0.00755461,39.07728,RECOVERING
,36.89236069,33.81076431,,,0.01309613,74.81638,RECOVERING
,36.89236069,33.81076431,,,0.0130266,46.80208,RECOVERING
,36.89236069,33.81076431,,,0.0167962,38.80206,RECOVERING
,36.89236069,33.81076431,,,0.0167962,56.72785,RECOVERING
,36.89236069,33.81076431,,,0.02205321,57.97326,RECOVERING
,36.89236,33.81076431,,,0.01302092,56.1731,RECOVERING
,36.89236069,33.81076431,,,0.01275755,40.09966,RECOVERING
,36.89236069,33.81076,,,0.01302083,46.48355,RECOVERING
,36.89236069,33.81076431,,,0.01302737,59.34551,RECOVERING
,36.89236069,33.81076431,,,0.01302083,57.57224,RECOVERING
,36.89236069,33.81076431,,,0.008000034,68.48229,RECOVERING
,36.89236069,33.81076431,,,0.009943518,58.10174,RECOVERING
,36.89236069,33.81076431,,,0,48.63258,RECOVERING
,36.89236069,33.81076431,,,0.01302082,40.35382,RECOVERING
,36.89236069,33.81076431,,,0.002699381,12.60397,RECOVERING
,36.89236069,33.81076431,,,0,31.63721,RECOVERING
,36.89236069,33.81076431,,,0,24.16411,RECOVERING
,36.89236069,33.81076431,,,0,24.16411,RECOVERING
,36.89236069,33.81076431,,,0.001016406,26.67104,RECOVERING
,36.89236069,33.81076431,,,0,27.13757,RECOVERING
,36.89236069,33.81076431,,,0,58.99949,RECOVERING
,36.89236,33.81076431,,,0,45.15659,RECOVERING
,36.84896,33.81076431,,,0,42.67344,RECOVERING
,36.84895706,33.81076431,,,0,46.39288,RECOVERING
,36.84895706,33.81076431,,,0,35.19601,RECOVERING
,36.84895706,33.81076431,,,0,70.78568,RECOVERING
,36.84895706,33.81076431,,,0,66.44517,RECOVERING
,36.84895706,33.81076431,,,0,32.32154,RECOVERING
,36.84895706,33.81076431,,,0,67.82587,RECOVERING
,36.84895706,33.81076431,,,0,38.73677,RECOVERING
,36.84895706,33.81076431,,,0,48.65076,RECOVERING
,36.84895706,33.81076,,,0,72.87311,RECOVERING
,36.84895706,33.81076431,,,0,63.09239,RECOVERING
,36.84895706,33.81076431,,,0,75.19118,RECOVERING
,36.84895706,33.81076431,,,0,37.15702,RECOVERING
,36.84895706,33.81076431,,,0,48.6481,RECOVERING
,36.84895706,33.81076431,,,0,76.51932,RECOVERING
,36.84896,33.81076431,,,0,89.11466,RECOVERING
,36.84895706,33.81076431,,,0,39.36139,RECOVERING
,36.84895706,33.81076431,,,0.003439787,72.85362,RECOVERING
,36.84895706,33.81076431,,,0,52.63115,RECOVERING
,36.84895706,33.81076431,,,0,58.86272,RECOVERING
,36.84895706,33.81076431,,,0,64.69482,RECOVERING
,36.84895706,33.81076431,,,0,48.46684,RECOVERING
,36.84895706,33.81076431,,,0,63.10235,RECOVERING
,36.84895706,33.81076431,,,0,54.90218,RECOVERING
,36.84895706,33.81076,,,0,56.64447,RECOVERING
,36.84895706,33.81076431,,,0,46.35367,RECOVERING
,36.84895706,33.81076431,,,0,67.42253,RECOVERING
,36.84895706,33.81076431,,,0,63.91538,RECOVERING
,36.84895706,33.81076431,,,0,51.31915,RECOVERING
,36.84895706,33.81076431,,,0.01273258,53.2249,RECOVERING
,36.84896,33.81076431,,,0.01302083,67.96595,RECOVERING
,36.84895706,33.81076431,,,0.01302083,51.20463,RECOVERING
,36.84895706,33.81076431,,,0,78.48268,RECOVERING
,36.84895706,33.81076,,,0.01282351,74.12974,RECOVERING
,36.84895706,33.85416,,,0,51.12779,RECOVERING
,36.84895706,33.85416412,,,0.007947603,53.36988,RECOVERING
,36.84895706,33.85416412,,,0.001860745,74.70206,RECOVERING
,36.84895706,33.85416412,,,0.01301973,83.50859,RECOVERING
,36.84895706,33.85416412,,,0.004906363,59.42527,RECOVERING
,36.84895706,33.85416412,,,0.003435737,57.02345,RECOVERING
,36.84895706,33.85416412,,,0.001860119,50.46929,RECOVERING
,36.84895706,33.85416412,,,0,62.19589,RECOVERING
,36.84895706,33.85416412,,,0,65.61713,RECOVERING
,36.84895706,33.85416412,,,0,67.84171,RECOVERING
,36.84895706,33.85416412,,,0,60.81652,RECOVERING
,36.84896,33.85416412,,,0,84.50343,RECOVERING
,36.76215,33.85416412,,,0,58.04515,RECOVERING
,36.76214981,33.85416412,,,0,63.47328,RECOVERING
,36.76214981,33.85416412,,,0.007398177,64.48209,RECOVERING
,36.76214981,33.85416,,,0,68.99536,RECOVERING
,36.76214981,33.85416412,,,0,74.15582,RECOVERING
,36.76214981,33.85416412,,,0,52.34167,RECOVERING
,36.76214981,33.85416412,,,0,57.84872,RECOVERING
,36.76214981,33.85416412,,,0,77.88506,RECOVERING
,36.76214981,33.85416412,,,0,32.05568,RECOVERING
,36.76214981,33.85416412,,,0,32.05568,RECOVERING
,36.76214981,33.85416412,,,0,32.05568,RECOVERING
,36.76214981,33.85416412,,,0.001707545,32.62315,RECOVERING
,36.76214981,33.85416412,,,0.003904623,28.50917,RECOVERING
,36.76214981,33.85416412,,,0,39.47337,RECOVERING
,36.76214981,33.85416412,,,0.005154061,8.756927,RECOVERING
,36.76214981,33.85416412,,,0.003594719,32.38152,RECOVERING
,36.76214981,33.85416412,,,0.000540192,33.61637,RECOVERING
,36.76214981,33.85416412,,,0,39.72929,RECOVERING
,36.76214981,33.85416412,,,0,0.04657594,RECOVERING
,36.76214981,33.85416412,,,0.000382372,6.160503,RECOVERING
,36.76214981,33.85416412,,,0.000445739,0.02833466,RECOVERING
,36.76214981,33.85416412,,,0,12.07333,RECOVERING
,36.76214981,33.85416412,,,0,0.003228186,RECOVERING
,36.76215,33.85416,,,0,0.000102369,RECOVERING
,36.76214981,33.85416412,,,0,4.106027,RECOVERING
,36.76214981,33.85416412,,,0,14.50534,RECOVERING
,36.76214981,33.85416412,,,0,21.85243,RECOVERING
,36.76214981,33.85416412,,,0,0,RECOVERING
,36.76214981,33.85416412,,,0,35.99138,RECOVERING
,36.76214981,33.85416412,,,0,0.01652645,RECOVERING
,36.76214981,33.85416412,,,0,0.01712253,RECOVERING
,36.76214981,33.85416412,,,0,15.44931,RECOVERING
,36.76214981,33.85416,,,0,7.485976,RECOVERING
,36.76214981,33.89757,,,0,20.55213,RECOVERING
,36.76214981,33.89756775,,,0,14.97422,RECOVERING
,36.76214981,33.89756775,,,0,39.97931,RECOVERING
,36.76214981,33.89756775,,,0,32.71046,RECOVERING
,36.76215,33.89756775,,,0,55.63087,RECOVERING
,36.84896,33.89756775,,,0,44.07976,RECOVERING
,36.84896,33.89756775,,,0,28.18358,RECOVERING
,36.76215,33.89756775,,,0.01274523,62.96601,RECOVERING
,36.76215,33.89756775,,,0,54.61284,RECOVERING
,36.84896,33.89756775,,,0.01263499,62.69051,RECOVERING
,36.76215,33.89756775,,,0,68.20879,RECOVERING
,36.76215,33.89756775,,,0,57.24067,RECOVERING
,36.84896,33.89756775,,,0,55.66246,RECOVERING
,36.84895706,33.89756775,,,0,78.57949,RECOVERING
,36.84895706,33.89756775,,,0,72.14254,RECOVERING
,36.84895706,33.89757,,,0,83.37063,RECOVERING
,36.84895706,33.89756775,,,0,61.47696,RECOVERING
,36.84895706,33.89756775,,,0,56.25705,RECOVERING
,36.84895706,33.89756775,,,0,50.5752,RECOVERING
,36.84895706,33.89756775,,,0,33.67027,RECOVERING
,36.84895706,33.89756775,,,0,23.84583,RECOVERING
,36.84895706,33.89756775,,,0,54.90874,RECOVERING
,36.84895706,33.89756775,,,0,41.77486,RECOVERING
,36.84895706,33.89756775,,,0,27.41211,RECOVERING
,36.84895706,33.89756775,,,0,42.50558,RECOVERING
,36.84895706,33.89756775,,,0,47.6608,RECOVERING
,36.84895706,33.89756775,,,0,65.87315,RECOVERING
,36.84896,33.89756775,,,0,74.18432,RECOVERING
,36.84895706,33.89756775,,,0,96.26713,RECOVERING
,36.84895706,33.89756775,,,0,62.50175,RECOVERING
,36.84895706,33.89757,,,0,55.94296,RECOVERING
,36.84895706,33.89757,,,0,53.14933,RECOVERING
,36.84895706,33.94097,,,0,87.0833,RECOVERING
,36.84895706,33.94097137,,,0,86.36378,RECOVERING
,36.84895706,33.94097137,,,0,84.2219,RECOVERING
,36.84895706,33.94097137,,,0,83.9121,RECOVERING
,36.84895706,33.94097137,,,0,83.9121,RECOVERING
,36.84895706,33.94097137,,,0,65.11272,RECOVERING
,36.84895706,33.94097137,,,0,66.42056,RECOVERING
,36.84895706,33.94097137,,,0,92.63138,RECOVERING
,36.84895706,33.94097137,,,0,65.66037,RECOVERING
,36.84895706,33.94097137,,,0,81.68352,RECOVERING
,36.84895706,33.94097137,,,0,63.05905,RECOVERING
,36.84895706,33.94097137,,,0,94.09559,RECOVERING
,36.84895706,33.94097137,,,0,72.11147,RECOVERING
,36.84895706,33.94097137,,,0,79.4889,RECOVERING
,36.84895706,33.94097137,,,0,77.27837,RECOVERING
,36.84895706,33.94097137,,,0,90.33683,RECOVERING
,36.84895706,33.94097137,,,0,74.30692,RECOVERING
,36.84895706,33.94097137,,,0,67.11045,RECOVERING
,36.84896,33.94097,,,0,52.29635,RECOVERING
,36.84895706,33.94097,,,0,78.10754,RECOVERING
,36.84895706,34.02777,,,0,90.22552,RECOVERING
,36.84895706,34.02777481,,,0,73.67309,RECOVERING
,36.84895706,34.02777481,,,0,112.3109,RECOVERING
,36.84895706,34.02777481,,,0,101.469,RECOVERING
,36.84896,34.02777481,,,0,96.1019,RECOVERING
,36.89236,34.02777481,,,0,87.35802,RECOVERING
,36.89236069,34.02777481,,,0,88.76857,RECOVERING
,36.89236069,34.02777481,,,0,105.1158,RECOVERING
,36.89236069,34.02777481,,,0,101.681,RECOVERING
,36.89236069,34.02777481,,,0,89.32956,RECOVERING
,36.89236069,34.02777481,,,0,115.4271,RECOVERING
,36.89236069,34.02777481,,,0,95.08484,RECOVERING
,36.89236069,34.02777481,,,0,80.23281,RECOVERING
,36.89236069,34.02777,,,0,96.64058,RECOVERING
,36.89236069,34.07118,,,0,81.14072,RECOVERING
,36.89236069,34.07117844,,,0,101.0415,RECOVERING
,36.89236069,34.07117844,,,0,89.90255,RECOVERING
,36.89236069,34.07117844,,,0,92.07684,RECOVERING
,36.89236069,34.07117844,,,0,87.49446,RECOVERING
,36.89236069,34.07117844,,,0,80.83917,RECOVERING
,36.89236,34.07117844,,,0,98.19548,RECOVERING
,36.89236069,34.07117844,,,0,101.0466,RECOVERING
,36.89236069,34.07117844,,,0,88.97758,RECOVERING
,36.89236069,34.07117844,,,0,85.91661,RECOVERING
,36.89236069,34.07117844,,,0,84.24724,RECOVERING
,36.89236069,34.07118,,,0,87.40479,RECOVERING
,36.89236069,34.11458,,,0,84.20251,RECOVERING
,36.89236069,34.11458206,,,0,76.52541,RECOVERING
,36.89236069,34.11458206,,,0,95.05525,RECOVERING
,36.89236069,34.11458206,,,0,91.20823,RECOVERING
,36.89236069,34.11458206,,,0,77.14308,RECOVERING
,36.89236069,34.11458206,,,0,90.41148,RECOVERING
,36.89236069,34.11458206,,,0,81.03252,RECOVERING
,36.89236069,34.11458206,,,0,70.7179,RECOVERING
,36.89236069,34.11458206,,,0,82.56902,RECOVERING
,36.89236,34.11458206,,,0,83.18624,RECOVERING
,36.89236069,34.11458206,,,0,100.4015,RECOVERING
,36.89236069,34.11458206,,,0,104.5528,RECOVERING
,36.89236,34.11458206,,,0,76.85052,RECOVERING
,36.93576,34.11458,,,0,86.90447,RECOVERING
,36.93576431,34.15799,,,0,66.64439,RECOVERING
,36.93576431,34.15798569,,,0,74.09825,RECOVERING
